document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
72,"I received different information from each component of the project. Participating in the project didn't give me much information, but allowed for hands-on learning. The extended abstract and presentation gave much more detailed information about what the study was trying to accomplish and its results.",0.013432710314544011,0.03894112002226049,0.049024331207165615,0.039601813450058414,0.1902169046521773,0.08339981620743844,0.04365380900795259,0.13116117997247917,0.041888072229609344,0.037478485278359,0.048261839495415876
73,"My understanding on the information changed and progressed as this project was revealed to me. I was under the impression that 3D graphics during the visual portion was effective, however in the abstract reflection I was proved wrong. I also was under the impression that there were little issues regarding 3D graphics and was also proved wrong as stated in the abstract reflection video.",0.33103277362882133,0.08006981144406879,0.059613942273870096,0.08466561426982576,0.0509321493506501,0.055723365694141144,0.06181563592723913,0.048789750370218044,0.06138231237067567,0.060839578525233994,0.05550475842984828
74,"To me it really wasn't much of a surprise because I went into the experiment realizing that there would be a lot of information given later that would make the data make more sense. 

The only thing that differed from start to finish was the purpose ofthe experiment from my point of view. It changed to figuring out that there are problems with 3D models of graphs that I didn't realize. 

I also don't really think about differentiating information during an experiment. I take in information as it builds on me as I read about an experiment.",1.1325113097628476e-308,2.272616264445919e-308,1.95805695158998e-308,1.0,3.1489329400269664e-308,3.995859507855092e-308,3.2116682742710297e-308,2.027511280412621e-308,6.238476729785636e-308,9.723185884359347e-308,1.856862996833718e-308
75,"While participating in the experiment, I knew nothing about the purpose - the reflection also didn't give much information and I was still somewhat confused as to why the study was being conducted. After reading the abstract, the purpose was clearer when finding out about the studies this one was aiming to recreate. Finally, the background information given in the presentation answered remaining questions I had and rounded out all other information as well.",0.024620632287329174,0.14419758201614521,0.07060307924522169,0.11393323730000335,0.04067992552681533,0.05815711545852875,0.10988762392992737,0.04252548290931699,0.06724876018694571,0.04670428080710371,0.04949850840110765
76,"It differed by how I gathered my information. When doing the experiment I was learning by trying something new and learning on my own, while watching the video I heard from someone who has been working on this experiment for awhile.",1.2039242784565144e-308,2.271090130601253e-308,1.8598739700973155e-308,1.0,2.6535010481807737e-308,3.361767015647164e-308,3.0349321203906793e-308,1.842477468048839e-308,5.636198482859896e-308,7.000271458339409e-308,1.7519601489877207e-308
77,The info differed for me after I saw the results. I thought it would be that the 2d was worse but after seeing the results I realized that the 2d model was easier to look at and understand I guess,0.6899626552058182,0.0223328878677742,0.017229236773075942,0.024113969614759125,0.015704071179744095,0.016929721316307687,0.018595920909730425,0.014736117234790024,0.01888316071509936,0.01914593139240055,0.016408327796007205
78,"The participation was hands on and physically in my hands, being able to look at it at every angle. The extended abstract got into a lot more detail that I was able to understand easier, like what the purpose was and those sorts. The presentation, was also very informational but explained it differently than the abstract, it was easier to listen.",8.97336168739402e-309,2.72558415539963e-308,4.573373074883774e-308,3.701301748886485e-308,4.0884381611746853e-308,1.0,7.090918416741633e-308,3.772334001353626e-308,7.303782306510579e-308,2.8839285051538653e-308,2.491469716034023e-308
79,"With each component we gained more information that connected to the study. When participating in the study we could only infer what was being studied, with the abstract and the presentation, we are able to learn more about what the actual reason was for the study.",0.016666517793679166,0.05965557113257455,0.1394472323059627,0.05059503342207303,0.07059056831625349,0.1923926149826899,0.10625422675681784,0.11823228104689175,0.06803019365136953,0.04204143970535186,0.062096090598151917
80,"I feel like going into the study, I had very little information about the study. With the abstract in the presentation, I now know that point was to gauge the ratio of data when given in different media.",0.022921143443265426,0.1236973870239454,0.0658529359279503,0.07876630143018688,0.04075846527296849,0.05518827990012132,0.13015081651809254,0.04386040267757428,0.06444123889023279,0.04845565428063233,0.050119508035303774
81,"Each part of the project taught me something different. Doing the study showed how people actually used the charts, and reflecting on it helped me see what could’ve been better. Writing the abstract helped me explain the study clearly, and the presentation showed me what made sense to others and what didn’t.",7.92644639040564e-309,2.664332543411789e-308,3.7928189403251656e-308,1.9260690646550536e-308,4.774588225317007e-308,3.6108851402299107e-308,2.537923029196409e-308,1.0,2.122127223035355e-308,1.7634694007518554e-308,4.016137382220645e-308
